,Date,Open,High,Low,Close,Adj Close,Volume
0,2010-01-01,179.839996,207.360001,152.800003,203.679993,203.679993,20416
1,2010-02-01,201.279999,241.119995,187.360001,190.080002,190.080002,26447
2,2010-03-01,188.160004,191.520004,164.160004,166.880005,166.880005,29765
3,2010-04-01,158.399994,163.199997,143.039993,144.960007,144.960007,19991
4,2010-05-01,142.720001,170.559998,125.440002,142.080002,142.080002,49291
5,2010-06-01,140.320007,162.399994,128.800003,138.240005,138.240005,35896
6,2010-07-01,148.160004,154.720001,139.679993,145.759995,145.759995,25058
7,2010-08-01,138.559998,147.520004,123.839996,124.959999,124.959999,22058
8,2010-09-01,124.480003,124.959999,95.360001,97.760002,97.760002,103751
9,2010-10-01,96.32,96.639999,74.239998,74.400002,74.400002,296579
10,2010-11-01,73.599998,78.559998,51.040001,54.400002,54.400002,1001557
11,2010-12-01,53.119999,54.080002,43.360001,43.360001,43.360001,759458
12,2011-01-01,44.959999,57.439999,44.959999,52.0,52.0,703279
13,2011-02-01,50.400002,52.32,34.720001,34.880001,34.880001,940558
14,2011-03-01,33.919998,34.240002,26.76,27.440001,27.440001,2120714
15,2011-04-01,28.040001,28.280001,15.24,16.4,16.4,5516575
16,2011-05-01,18.200001,31.799999,16.879999,22.879999,22.879999,13571175
17,2011-06-01,23.559999,29.559999,23.0,27.360001,27.360001,4848500
18,2011-07-01,28.32,28.4,18.68,20.08,20.08,4255300
19,2011-08-01,19.76,22.68,15.92,17.4,17.4,5618875
20,2011-09-01,17.48,32.720001,15.88,29.4,29.4,5548075
21,2011-10-01,27.16,31.200001,19.76,20.879999,20.879999,5945750
22,2011-11-01,23.16,25.280001,19.6,21.68,21.68,3937550
23,2011-12-01,21.48,32.360001,20.959999,29.360001,29.360001,3047225
24,2012-01-01,27.16,27.24,18.879999,19.879999,19.879999,3639850
25,2012-02-01,19.040001,20.280001,15.28,17.719999,17.719999,3754325
26,2012-03-01,17.52,21.4,16.639999,19.719999,19.719999,5516975
27,2012-04-01,19.559999,22.32,18.559999,20.799999,20.799999,2961275
28,2012-05-01,20.52,27.799999,20.440001,25.559999,25.559999,2547475
29,2012-06-01,24.6,28.120001,21.84,25.32,25.32,1830150
30,2012-07-01,24.120001,26.92,23.559999,24.24,24.24,956575
31,2012-08-01,25.4,26.0,18.440001,18.440001,18.440001,1054700
32,2012-09-01,17.959999,18.16,14.88,15.36,15.36,2347825
33,2012-10-01,15.08,18.24,14.8,17.4,17.4,2095450
34,2012-11-01,17.120001,18.959999,15.12,15.92,15.92,2419925
35,2012-12-01,15.76,19.92,15.48,18.92,18.92,1817225
36,2013-01-01,17.440001,19.84,16.440001,17.360001,17.360001,1552200
37,2013-02-01,16.68,21.280001,16.639999,20.959999,20.959999,973050
38,2013-03-01,20.799999,21.440001,19.76,21.08,21.08,1062125
39,2013-04-01,21.639999,31.16,21.440001,26.959999,26.959999,2595475
40,2013-05-01,28.92,32.560001,26.68,32.119999,32.119999,1981300
41,2013-06-01,31.559999,45.16,30.0,39.32,39.32,1154175
42,2013-07-01,39.200001,42.919998,34.84,37.599998,37.599998,1143125
43,2013-08-01,37.720001,39.119999,23.440001,25.92,25.92,1333725
44,2013-09-01,23.719999,30.879999,23.719999,28.76,28.76,1742125
45,2013-10-01,30.639999,31.52,24.879999,27.360001,27.360001,1130400
46,2013-11-01,27.48,33.919998,27.32,32.799999,32.799999,532600
47,2013-12-01,33.959999,36.16,30.92,33.48,33.48,653475
48,2014-01-01,31.16,34.119999,29.52,33.919998,33.919998,934350
49,2014-02-01,33.360001,33.400002,25.120001,27.4,27.4,615425
50,2014-03-01,26.559999,31.6,25.76,31.08,31.08,451525
51,2014-04-01,30.92,33.200001,29.559999,32.720001,32.720001,207900
52,2014-05-01,33.639999,34.360001,30.4,33.799999,33.799999,189950
53,2014-06-01,33.919998,34.16,26.440001,26.639999,26.639999,237625
54,2014-07-01,26.48,28.4,25.52,28.120001,28.120001,212600
55,2014-08-01,27.879999,31.4,27.799999,30.959999,30.959999,93450
56,2014-09-01,31.719999,40.84,31.48,40.200001,40.200001,108175
57,2014-10-01,39.959999,45.639999,36.639999,44.119999,44.119999,197700
