,Date,Open,High,Low,Close,Adj Close,Volume
0,2020-02-05,30.0,30.0,30.0,30.0,30.0,0
1,2020-02-06,30.02754,30.02754,30.02754,30.02754,30.02754,0
2,2020-02-07,30.07143,30.07143,30.07143,30.07143,30.07143,0
3,2020-02-10,30.1015,30.1015,30.1015,30.1015,30.1015,0
4,2020-02-11,30.061661,30.061661,30.061661,30.061661,30.061661,0
5,2020-02-12,30.015079,30.015079,30.015079,30.015079,30.015079,0
6,2020-02-13,30.024561,30.024561,30.024561,30.024561,30.024561,0
7,2020-02-14,30.05312,30.05312,30.05312,30.05312,30.05312,0
8,2020-02-18,30.09586,30.09586,30.09586,30.09586,30.09586,0
9,2020-02-19,30.072689,30.072689,30.072689,30.072689,30.072689,0
10,2020-02-20,30.129431,30.129431,30.129431,30.129431,30.129431,0
11,2020-02-21,30.165421,30.165421,30.165421,30.165421,30.165421,0
12,2020-02-24,30.240141,30.240141,30.240141,30.240141,30.240141,0
13,2020-02-25,30.2486,30.2486,30.2486,30.2486,30.2486,0
14,2020-02-26,30.24,30.24,30.24,30.24,30.24,201
15,2020-02-27,30.24,30.24,30.24,30.24,30.24,0
16,2020-02-28,30.24,30.24,30.24,30.24,30.24,0
17,2020-03-02,30.24,30.24,30.24,30.24,30.24,0
18,2020-03-03,30.24,30.24,30.24,30.24,30.24,0
19,2020-03-04,30.24,30.24,30.24,30.24,30.24,0
20,2020-03-05,30.24,30.24,30.24,30.24,30.24,0
21,2020-03-06,30.68,30.68,30.65,30.65,30.65,9300
22,2020-03-09,30.5,30.5,30.5,30.5,30.5,9500
23,2020-03-10,30.5,30.5,30.5,30.5,30.5,0
24,2020-03-11,30.5,30.5,30.5,30.5,30.5,0
25,2020-03-12,30.5,30.5,30.5,30.5,30.5,0
26,2020-03-13,30.5,30.5,30.5,30.5,30.5,0
27,2020-03-16,30.5,30.5,30.5,30.5,30.5,0
28,2020-03-17,30.5,30.5,30.5,30.5,30.5,0
29,2020-03-18,28.5,28.5,28.5,28.5,28.5,100
30,2020-03-19,28.5,28.5,28.5,28.5,28.5,0
31,2020-03-20,28.5,28.5,28.5,28.5,28.5,0
