,Date,Open,High,Low,Close,Adj Close,Volume
0,2019-05-24,410.200012,420.200012,410.0,413.200012,413.200012,450
1,2019-05-27,413.200012,413.200012,413.200012,413.200012,413.200012,0
2,2019-05-28,435.399994,435.399994,420.200012,420.200012,420.200012,100
3,2019-05-29,420.0,420.0,397.0,397.0,397.0,85
4,2019-05-30,390.600006,390.600006,390.600006,390.600006,390.600006,10
5,2019-05-31,380.0,380.0,356.799988,356.799988,356.799988,60
6,2019-06-03,339.0,339.0,323.399994,323.399994,323.399994,320
7,2019-06-04,334.0,354.399994,334.0,354.399994,354.399994,875
8,2019-06-05,373.399994,373.399994,340.0,359.399994,359.399994,190
9,2019-06-06,345.0,346.0,340.0,340.0,340.0,45
10,2019-06-07,354.0,365.200012,354.0,358.0,358.0,265
11,2019-06-10,368.0,390.0,368.0,385.399994,385.399994,340
12,2019-06-11,387.200012,387.200012,363.600006,363.600006,363.600006,45
13,2019-06-12,363.600006,363.600006,363.600006,363.600006,363.600006,0
14,2019-06-13,352.399994,352.399994,349.200012,349.200012,349.200012,110
15,2019-06-14,339.0,339.0,335.0,335.0,335.0,60
16,2019-06-17,340.0,340.0,340.0,340.0,340.0,20
17,2019-06-18,346.600006,346.600006,341.600006,342.200012,342.200012,25
18,2019-06-19,352.399994,352.399994,352.399994,352.399994,352.399994,5
19,2019-06-20,350.0,350.0,350.0,350.0,350.0,35
20,2019-06-21,343.200012,343.200012,330.0,334.200012,334.200012,155
21,2019-06-24,334.399994,334.399994,326.0,330.799988,330.799988,40
22,2019-06-25,323.399994,323.399994,322.600006,322.600006,322.600006,15
23,2019-06-26,322.0,322.0,321.0,321.0,321.0,15
24,2019-06-27,334.0,334.0,334.0,334.0,334.0,10
25,2019-06-28,339.399994,339.399994,339.399994,339.399994,339.399994,25
26,2019-07-02,346.200012,346.200012,335.200012,335.200012,335.200012,20
27,2019-07-03,335.200012,335.200012,335.200012,335.200012,335.200012,0
28,2019-07-04,331.200012,331.200012,326.600006,326.600006,326.600006,25
29,2019-07-05,324.600006,324.600006,324.600006,324.600006,324.600006,15
30,2019-07-08,313.0,313.200012,313.0,313.200012,313.200012,25
31,2019-07-09,313.200012,313.200012,313.200012,313.200012,313.200012,0
32,2019-07-10,313.200012,313.200012,313.200012,313.200012,313.200012,0
33,2019-07-11,301.799988,301.799988,300.0,300.0,300.0,20
34,2019-07-12,269.200012,269.399994,261.0,261.0,261.0,365
35,2019-07-15,260.0,276.200012,256.600006,275.0,275.0,345
36,2019-07-16,275.299988,278.0,274.200012,278.0,278.0,190
37,2019-07-17,285.600006,285.600006,285.600006,285.600006,285.600006,55
38,2019-07-18,286.0,286.0,276.0,279.799988,279.799988,185
39,2019-07-19,279.399994,280.799988,279.399994,280.799988,280.799988,65
40,2019-07-22,266.600006,266.799988,263.0,266.799988,266.799988,235
41,2019-07-23,265.200012,266.0,264.0,266.0,266.0,105
42,2019-07-24,256.0,256.0,256.0,256.0,256.0,50
43,2019-07-25,256.0,260.0,247.0,247.0,247.0,40
44,2019-07-26,247.0,247.0,247.0,247.0,247.0,0
45,2019-07-29,240.0,240.0,229.600006,229.600006,229.600006,70
46,2019-07-30,229.0,244.199997,229.0,233.600006,233.600006,115
47,2019-07-31,240.600006,240.600006,240.600006,240.600006,240.600006,10
48,2019-08-01,235.0,235.0,217.0,217.0,217.0,145
49,2019-08-02,236.600006,245.0,232.0,245.0,245.0,315
50,2019-08-06,256.600006,256.600006,250.199997,253.0,253.0,145
51,2019-08-07,250.600006,251.600006,250.399994,251.600006,251.600006,165
52,2019-08-08,270.0,270.200012,261.0,261.0,261.0,210
53,2019-08-09,261.0,261.0,247.399994,247.399994,247.399994,55
54,2019-08-12,255.199997,255.199997,245.0,251.399994,251.399994,100
55,2019-08-13,256.399994,270.0,256.399994,270.0,270.0,265
56,2019-08-14,252.0,252.0,240.199997,240.199997,240.199997,230
57,2019-08-15,223.0,223.0,201.199997,202.800003,202.800003,315
58,2019-08-16,210.0,213.0,208.0,208.0,208.0,235
59,2019-08-19,200.0,201.600006,199.0,201.600006,201.600006,155
60,2019-08-20,200.399994,200.399994,199.600006,199.600006,199.600006,25
61,2019-08-21,205.0,205.0,202.399994,202.399994,202.399994,30
62,2019-08-22,193.199997,193.199997,190.399994,191.0,191.0,120
63,2019-08-23,187.199997,191.399994,182.199997,182.199997,182.199997,90
64,2019-08-26,181.199997,181.199997,177.0,177.0,177.0,55
65,2019-08-27,176.0,176.0,160.0,161.600006,161.600006,455
66,2019-08-28,161.199997,169.800003,153.399994,169.399994,169.399994,530
67,2019-08-29,171.800003,172.199997,168.199997,169.600006,169.600006,435
68,2019-08-30,167.800003,167.800003,167.199997,167.199997,167.199997,85
69,2019-09-03,169.199997,182.199997,169.199997,181.199997,181.199997,435
70,2019-09-04,181.600006,182.0,167.399994,171.600006,171.600006,80
71,2019-09-05,179.199997,188.800003,179.0,188.800003,188.800003,260
72,2019-09-06,188.0,199.199997,188.0,197.0,197.0,520
73,2019-09-09,198.600006,198.600006,180.600006,180.600006,180.600006,280
74,2019-09-10,176.199997,189.0,175.199997,186.600006,186.600006,685
75,2019-09-11,186.399994,193.199997,186.399994,191.800003,191.800003,115
76,2019-09-12,186.0,186.600006,184.399994,184.399994,184.399994,55
77,2019-09-13,190.600006,190.600006,190.600006,190.600006,190.600006,15
78,2019-09-16,191.399994,191.399994,183.0,183.0,183.0,65
79,2019-09-17,182.0,182.0,173.800003,173.800003,173.800003,315
80,2019-09-18,173.0,173.0,173.0,173.0,173.0,5
81,2019-09-19,170.399994,170.399994,164.800003,164.800003,164.800003,115
82,2019-09-20,160.399994,164.199997,158.199997,161.0,161.0,425
83,2019-09-23,160.199997,165.0,156.800003,156.800003,156.800003,335
84,2019-09-24,153.800003,153.800003,137.800003,138.600006,138.600006,915
85,2019-09-25,143.0,143.0,130.800003,137.399994,137.399994,1105
86,2019-09-26,144.0,144.199997,133.600006,137.199997,137.199997,355
87,2019-09-27,134.600006,136.800003,127.0,127.0,127.0,160
88,2019-09-30,119.800003,120.0,116.599998,117.800003,117.800003,340
89,2019-10-01,118.800003,120.199997,109.0,109.0,109.0,575
90,2019-10-02,103.800003,117.0,92.800003,114.400002,114.400002,1795
91,2019-10-03,115.800003,122.400002,109.400002,122.400002,122.400002,1340
92,2019-10-04,122.400002,124.900002,120.0,122.0,122.0,985
93,2019-10-07,117.199997,117.199997,113.0,113.0,113.0,260
94,2019-10-08,108.800003,113.400002,106.400002,109.599998,109.599998,940
95,2019-10-09,110.599998,118.0,110.599998,111.800003,111.800003,185
96,2019-10-10,106.400002,106.400002,87.800003,89.599998,89.599998,2060
97,2019-10-11,86.0,93.599998,82.800003,87.800003,87.800003,1185
98,2019-10-15,91.0,100.0,91.0,97.199997,97.199997,1100
99,2019-10-16,95.199997,96.0,93.599998,93.599998,93.599998,225
100,2019-10-17,99.0,100.0,94.599998,100.0,100.0,700
101,2019-10-18,101.0,101.0,91.400002,93.0,93.0,380
102,2019-10-21,89.400002,95.0,88.400002,93.199997,93.199997,490
103,2019-10-22,93.599998,93.599998,91.0,92.400002,92.400002,170
104,2019-10-23,92.599998,97.800003,92.599998,97.199997,97.199997,65
105,2019-10-24,98.400002,101.400002,97.199997,99.599998,99.599998,340
106,2019-10-25,102.0,102.400002,100.599998,101.800003,101.800003,130
107,2019-10-28,103.800003,104.199997,97.800003,97.800003,97.800003,150
108,2019-10-29,92.199997,92.199997,89.199997,89.199997,89.199997,325
109,2019-10-30,89.400002,89.400002,88.599998,88.599998,88.599998,120
110,2019-10-31,87.199997,87.800003,83.400002,86.800003,86.800003,575
111,2019-11-01,85.800003,89.800003,85.599998,89.800003,89.800003,230
112,2019-11-04,90.199997,90.199997,90.0,90.0,90.0,225
113,2019-11-05,85.599998,90.0,85.599998,87.0,87.0,575
114,2019-11-06,88.599998,88.599998,84.0,84.0,84.0,125
115,2019-11-07,86.0,86.0,80.0,80.400002,80.400002,345
116,2019-11-08,80.0,90.400002,80.0,90.400002,90.400002,235
117,2019-11-11,89.199997,93.0,82.800003,84.0,84.0,535
118,2019-11-12,83.800003,83.800003,70.199997,77.0,77.0,1085
119,2019-11-13,75.0,75.0,71.0,71.0,71.0,815
120,2019-11-14,70.0,70.0,60.200001,63.200001,63.200001,1295
121,2019-11-15,59.400002,62.599998,56.599998,60.200001,60.200001,1185
122,2019-11-18,57.599998,57.599998,52.400002,52.799999,52.799999,935
123,2019-11-19,55.599998,59.799999,55.0,57.599998,57.599998,775
