,Date,Open,High,Low,Close,Adj Close,Volume
0,2019-03-04,30.99,30.99,30.799999,30.799999,30.63397,900
1,2019-03-11,30.799999,30.799999,30.799999,30.799999,30.63397,0
2,2019-03-18,30.889999,31.120001,30.700001,30.700001,30.53451,5300
3,2019-03-25,30.5,30.58,30.41,30.58,30.415155,3100
4,2019-04-01,30.75,31.09,30.709999,31.09,30.922405,2100
5,2019-04-08,31.09,31.09,30.57,30.57,30.405209,6000
6,2019-04-15,30.57,30.57,28.549999,28.549999,28.396099,1100
7,2019-04-22,28.780001,28.969999,28.780001,28.969999,28.813835,25100
8,2019-04-29,28.969999,30.540001,28.969999,30.540001,30.375372,300
9,2019-05-06,30.309999,30.309999,30.01,30.01,29.848228,10100
10,2019-05-13,29.15,29.950001,29.129999,29.950001,29.788551,1000
11,2019-05-20,29.950001,29.950001,29.459999,29.75,29.58963,700
12,2019-05-27,29.75,29.860001,29.299999,29.299999,29.142056,15900
13,2019-06-03,29.34,29.950001,29.07,29.950001,29.788551,2300
14,2019-06-10,30.139999,30.139999,30.0,30.0,29.838282,300
15,2019-06-17,30.0,30.91,30.0,30.91,30.743376,200
16,2019-06-24,30.91,30.91,30.85,30.91,30.743376,200
17,2019-07-01,30.91,31.219999,30.91,31.16,30.992029,3200
18,2019-07-08,31.16,31.280001,30.52,30.549999,30.385317,1200
19,2019-07-15,30.879999,30.879999,30.620001,30.799999,30.63397,2800
20,2019-07-22,30.790001,30.940001,30.540001,30.799999,30.63397,8800
21,2019-07-29,31.059999,31.059999,30.389999,30.389999,30.226179,800
22,2019-08-05,30.07,30.610001,30.07,30.610001,30.444994,600
23,2019-08-12,30.51,30.719999,30.51,30.549999,30.385317,1400
24,2019-08-19,30.549999,30.709999,29.959999,29.959999,29.798496,1500
25,2019-08-26,29.959999,30.129999,29.959999,30.129999,29.967581,200
26,2019-09-02,30.200001,30.25,30.190001,30.25,30.086935,3800
27,2019-09-09,30.25,30.32,30.25,30.32,30.156557,400
28,2019-09-16,30.280001,30.68,30.280001,30.68,30.514616,600
29,2019-09-23,30.68,30.68,30.68,30.68,30.514616,100
30,2019-09-30,29.780001,30.0,29.27,29.68,29.520008,2400
31,2019-10-07,29.68,29.860001,29.25,29.74,29.579683,4700
32,2019-10-14,29.74,30.07,29.74,30.07,29.907904,200
33,2019-10-21,30.139999,30.25,30.139999,30.23,30.067041,2800
34,2019-10-28,30.639999,31.26,30.639999,31.26,31.09149,300
35,2019-11-04,31.52,31.52,31.299999,31.299999,31.131273,1100
36,2019-11-11,31.799999,31.809999,31.76,31.76,31.588797,6100
37,2019-11-18,31.76,32.970001,31.76,32.900002,32.722652,300
38,2019-11-25,33.580002,33.84,33.580002,33.84,33.657581,1200
39,2019-12-02,33.709999,33.709999,33.419998,33.599998,33.418877,1600
40,2019-12-09,33.599998,33.599998,33.310001,33.599998,33.418877,2700
41,2019-12-16,33.599998,34.18,33.599998,34.18,33.995747,7000
42,2019-12-23,34.549999,34.549999,34.349998,34.389999,34.204617,500
43,2019-12-30,34.389999,34.389999,33.48,33.48,33.357723,200
44,2020-01-06,33.369999,34.419998,33.369999,34.419998,34.294289,2100
45,2020-01-13,34.599998,34.619999,34.580002,34.580002,34.453705,400
46,2020-01-20,34.900002,34.919998,34.5,34.5,34.373997,4600
47,2020-01-27,34.5,34.779999,34.029999,34.130001,34.005348,3600
