,Date,Open,High,Low,Close,Adj Close,Volume
0,2020-05-08,20.0,20.0,20.0,20.0,20.0,0
1,2020-05-11,19.968201,19.968201,19.968201,19.968201,19.968201,0
2,2020-05-12,20.0,20.0,20.0,20.0,20.0,100
3,2020-05-13,20.0,20.0,20.0,20.0,20.0,0
4,2020-05-14,20.0,20.0,20.0,20.0,20.0,0
5,2020-05-15,20.0,20.0,20.0,20.0,20.0,0
6,2020-05-19,20.0,20.0,20.0,20.0,20.0,0
7,2020-05-20,20.0,20.0,20.0,20.0,20.0,0
8,2020-05-21,20.0,20.0,20.0,20.0,20.0,0
9,2020-05-22,20.0,20.0,20.0,20.0,20.0,0
10,2020-05-25,20.0,20.0,20.0,20.0,20.0,0
11,2020-05-26,20.0,20.0,20.0,20.0,20.0,0
12,2020-05-27,20.0,20.0,20.0,20.0,20.0,0
13,2020-05-28,20.0,20.0,20.0,20.0,20.0,0
14,2020-05-29,20.0,20.0,20.0,20.0,20.0,0
15,2020-06-01,20.219999,20.219999,20.219999,20.219999,20.219999,4000
16,2020-06-02,20.219999,20.219999,20.219999,20.219999,20.219999,0
17,2020-06-03,20.219999,20.219999,20.219999,20.219999,20.219999,0
18,2020-06-04,20.219999,20.219999,20.219999,20.219999,20.219999,0
19,2020-06-05,20.219999,20.219999,20.219999,20.219999,20.219999,0
20,2020-06-08,20.219999,20.219999,20.219999,20.219999,20.219999,0
21,2020-06-09,20.219999,20.219999,20.219999,20.219999,20.219999,0
22,2020-06-10,20.219999,20.219999,20.219999,20.219999,20.219999,0
23,2020-06-11,20.219999,20.219999,20.219999,20.219999,20.219999,0
24,2020-06-12,20.219999,20.219999,20.219999,20.219999,20.219999,0
25,2020-06-15,20.219999,20.219999,20.219999,20.219999,20.219999,0
26,2020-06-16,20.219999,20.219999,20.219999,20.219999,20.219999,0
27,2020-06-17,20.219999,20.219999,20.219999,20.219999,20.219999,0
28,2020-06-18,20.219999,20.219999,20.219999,20.219999,20.219999,0
29,2020-06-19,20.219999,20.219999,20.219999,20.219999,20.219999,0
30,2020-06-22,20.219999,20.219999,20.219999,20.219999,20.219999,0
31,2020-06-23,20.219999,20.219999,20.219999,20.219999,20.219999,0
32,2020-06-24,20.280001,20.280001,20.280001,20.280001,20.280001,2000
33,2020-06-25,20.280001,20.280001,20.280001,20.280001,20.280001,0
34,2020-06-26,20.280001,20.280001,20.280001,20.280001,20.280001,0
35,2020-06-29,20.33,20.33,20.33,20.33,20.33,6000
36,2020-06-30,20.35,20.35,20.35,20.35,20.35,800
37,2020-07-02,20.33,20.34,20.33,20.34,20.34,1100
38,2020-07-03,20.34,20.34,20.34,20.34,20.34,7050
39,2020-07-06,20.34,20.34,20.34,20.34,20.34,0
40,2020-07-07,20.33,20.33,20.33,20.33,20.33,1300
41,2020-07-08,20.33,20.33,20.33,20.33,20.33,0
42,2020-07-09,20.33,20.33,20.33,20.33,20.33,0
43,2020-07-10,20.389999,20.389999,20.389999,20.389999,20.389999,6900
44,2020-07-13,20.379999,20.379999,20.379999,20.379999,20.379999,600
45,2020-07-14,20.379999,20.379999,20.379999,20.379999,20.379999,600
46,2020-07-15,20.389999,20.389999,20.389999,20.389999,20.389999,400
47,2020-07-16,20.389999,20.389999,20.389999,20.389999,20.389999,0
48,2020-07-17,20.389999,20.389999,20.389999,20.389999,20.389999,0
49,2020-07-20,20.389999,20.389999,20.389999,20.389999,20.389999,0
